timestamp_s,dt_s,pitch_setpoint,pitch_measurement,pitch_control,roll_setpoint,roll_measurement,roll_control,yaw_setpoint,yaw_measurement,yaw_control
3.016,0.001,0.000,0.717,0.079,0.000,-0.642,-0.587,0.000,5.902,-16.521
3.017,0.000,0.000,0.716,-0.292,0.000,-0.641,-1.586,0.000,5.902,-16.861
3.019,0.001,0.000,0.716,-0.286,0.000,-0.641,-1.560,0.000,5.902,-16.849
3.021,0.001,0.000,0.715,-0.289,0.000,-0.640,-1.579,0.000,5.901,-16.838
3.022,0.000,0.000,0.714,-0.284,0.000,-0.639,-1.553,0.000,5.901,-16.826
3.024,0.001,0.000,0.714,-0.288,0.000,-0.639,-1.573,0.000,5.901,-16.814
3.026,0.001,0.000,0.713,-0.283,0.000,-0.638,-1.542,0.000,5.901,-16.833
3.040,0.001,0.000,0.708,0.175,0.000,-0.633,-0.542,0.000,5.900,-16.027
3.042,0.001,0.000,0.707,-0.285,0.000,-0.632,-1.542,0.000,5.900,-16.885
3.043,0.000,0.000,0.706,-0.282,0.000,-0.632,-1.529,0.000,5.900,-16.904
3.045,0.001,0.000,0.706,-0.285,0.000,-0.631,-1.549,0.000,5.900,-16.908
3.047,0.001,0.000,0.705,-0.281,0.000,-0.630,-1.526,0.000,5.900,-16.926
3.048,0.000,0.000,0.705,-0.284,0.000,-0.630,-1.546,0.000,5.900,-16.930
3.050,0.000,0.000,0.704,-0.281,0.000,-0.629,-1.523,0.000,5.900,-16.919
3.064,0.000,0.000,0.699,0.182,0.000,-0.624,-0.523,0.000,5.899,-16.326
3.066,0.001,0.000,0.698,-0.280,0.000,-0.623,-1.523,0.000,5.899,-16.909
3.068,0.001,0.000,0.697,-0.273,0.000,-0.623,-1.494,0.000,5.899,-16.928
3.069,0.000,0.000,0.697,-0.277,0.000,-0.622,-1.517,0.000,5.899,-16.932
3.071,0.000,0.000,0.696,-0.272,0.000,-0.622,-1.487,0.000,5.899,-16.935
3.073,0.001,0.000,0.695,-0.276,0.000,-0.621,-1.505,0.000,5.899,-16.970
3.075,0.001,0.000,0.695,-0.271,0.000,-0.620,-1.472,0.000,5.899,-16.973
3.076,0.000,0.000,0.694,-0.275,0.000,-0.620,-1.487,0.000,5.899,-17.007
3.091,0.001,0.000,0.689,0.205,0.000,-0.614,-0.487,0.000,5.898,-16.751
3.092,0.000,0.000,0.688,-0.266,0.000,-0.614,-1.449,0.000,5.898,-16.983
3.094,0.001,0.000,0.687,-0.275,0.000,-0.613,-1.509,0.000,5.898,-17.002
3.096,0.001,0.000,0.687,-0.271,0.000,-0.612,-1.495,0.000,5.898,-16.975
3.097,0.000,0.000,0.686,-0.275,0.000,-0.612,-1.525,0.000,5.898,-16.979
3.099,0.000,0.000,0.685,-0.272,0.000,-0.611,-1.511,0.000,5.898,-16.952
3.101,0.001,0.000,0.685,-0.276,0.000,-0.611,-1.534,0.000,5.898,-16.955
3.115,0.001,0.000,0.680,0.176,0.000,-0.606,-0.534,0.000,5.897,-16.270
3.117,0.001,0.000,0.679,-0.273,0.000,-0.606,-1.500,0.000,5.897,-16.976
3.118,0.000,0.000,0.679,-0.269,0.000,-0.605,-1.467,0.000,5.897,-17.010
3.120,0.000,0.000,0.678,-0.266,0.000,-0.604,-1.443,0.000,5.897,-17.028
3.122,0.001,0.000,0.677,-0.273,0.000,-0.604,-1.475,0.000,5.897,-17.062
3.124,0.001,0.000,0.677,-0.268,0.000,-0.603,-1.447,0.000,5.897,-17.096
3.125,0.000,0.000,0.676,-0.272,0.000,-0.603,-1.471,0.000,5.897,-17.130
3.143,0.001,0.000,0.670,0.295,0.000,-0.596,-0.471,0.000,5.897,-17.302
3.145,0.001,0.000,0.669,-0.271,0.000,-0.596,-1.449,0.000,5.897,-17.077
3.147,0.001,0.000,0.669,-0.268,0.000,-0.595,-1.424,0.000,5.897,-17.049
3.148,0.000,0.000,0.668,-0.266,0.000,-0.595,-1.412,0.000,5.897,-17.053
3.150,0.001,0.000,0.667,-0.271,0.000,-0.594,-1.446,0.000,5.897,-17.026
3.152,0.001,0.000,0.667,-0.267,0.000,-0.593,-1.421,0.000,5.897,-17.044
3.153,0.000,0.000,0.666,-0.270,0.000,-0.593,-1.442,0.000,5.897,-17.032
3.167,0.000,0.000,0.662,0.143,0.000,-0.588,-0.442,0.000,5.897,-16.714
3.169,0.001,0.000,0.661,-0.269,0.000,-0.587,-1.440,0.000,5.897,-17.068
3.171,0.001,0.000,0.661,-0.265,0.000,-0.587,-1.416,0.000,5.897,-17.087
3.172,0.000,0.000,0.660,-0.268,0.000,-0.586,-1.435,0.000,5.897,-17.090
3.174,0.000,0.000,0.659,-0.265,0.000,-0.586,-1.418,0.000,5.897,-17.109
3.176,0.001,0.000,0.659,-0.262,0.000,-0.585,-1.401,0.000,5.897,-17.082
3.178,0.001,0.000,0.658,-0.268,0.000,-0.584,-1.438,0.000,5.897,-17.100
3.192,0.001,0.000,0.654,0.142,0.000,-0.580,-0.438,0.000,5.896,-16.813
3.193,0.000,0.000,0.653,-0.264,0.000,-0.579,-1.436,0.000,5.896,-17.091
3.195,0.001,0.000,0.652,-0.258,0.000,-0.579,-1.407,0.000,5.896,-17.078
3.197,0.001,0.000,0.652,-0.260,0.000,-0.578,-1.426,0.000,5.896,-17.082
3.198,0.000,0.000,0.651,-0.256,0.000,-0.578,-1.402,0.000,5.896,-17.085
3.200,0.000,0.000,0.651,-0.253,0.000,-0.577,-1.387,0.000,5.896,-17.103
3.202,0.001,0.000,0.650,-0.258,0.000,-0.577,-1.411,0.000,5.896,-17.121
3.216,0.001,0.000,0.645,0.170,0.000,-0.572,-0.411,0.000,5.896,-17.109
