timestamp_s,dt_s,pitch_setpoint,pitch_measurement,pitch_command,roll_setpoint,roll_measurement,roll_command,yaw_setpoint,yaw_measurement,yaw_command,throttle
4.001,0.011,0.141,0.033,0.000,0.071,-0.006,0.000,0.136,-4.231,0.000,0.000
4.014,0.011,0.145,0.035,0.000,-0.031,-0.005,0.000,0.043,-4.231,0.000,0.000
4.027,0.011,0.032,0.037,0.000,-0.085,-0.004,0.000,-0.001,-4.231,0.000,0.000
4.039,0.010,-0.034,0.037,0.000,0.124,-0.004,0.000,-0.135,-4.232,0.000,0.000
4.053,0.012,0.204,0.036,0.000,-0.066,-0.004,0.000,0.261,-4.232,0.000,0.000
4.081,0.012,0.071,0.038,0.000,-0.185,-0.005,0.000,-0.206,-4.233,0.000,0.000
4.094,0.011,-0.093,0.038,0.000,-0.131,-0.006,0.000,0.054,-4.234,0.000,0.000
4.108,0.012,0.102,0.039,0.000,0.117,-0.004,0.000,0.109,-4.233,0.000,0.000
4.121,0.011,0.185,0.039,0.000,-0.128,-0.005,0.000,-0.093,-4.233,0.000,0.000
4.134,0.011,-0.067,0.037,0.000,0.004,-0.005,0.000,0.004,-4.233,0.000,0.000
4.147,0.011,-0.258,0.036,0.000,0.021,-0.004,0.000,0.059,-4.232,0.000,0.000
4.160,0.011,0.135,0.038,0.000,-0.003,-0.004,0.000,-0.228,-4.233,0.000,0.000
4.184,0.011,-0.121,0.035,0.000,-0.006,-0.005,0.000,0.114,-4.238,0.000,0.000
4.197,0.011,-0.051,0.035,0.000,-0.171,-0.005,0.000,0.198,-4.234,0.000,0.000
4.210,0.011,0.117,0.036,0.000,-0.119,-0.004,0.000,-0.430,-4.237,0.000,0.000
4.223,0.011,0.022,0.035,0.000,0.126,-0.006,0.000,0.270,-4.240,0.000,0.000
4.236,0.011,-0.063,0.032,0.000,0.120,-0.005,0.000,0.625,-4.233,0.000,0.000
4.249,0.011,0.054,0.033,0.000,-0.245,-0.003,0.000,-0.586,-4.233,0.000,0.000
4.262,0.011,-0.100,0.034,0.000,-0.134,-0.008,0.000,-0.368,-4.241,0.000,0.000
4.289,0.011,0.303,0.032,0.000,-0.198,-0.004,0.000,-0.296,-4.234,0.000,0.000
4.302,0.011,0.114,0.034,0.000,-0.141,-0.008,0.000,-0.351,-4.240,0.000,0.000
4.315,0.011,-0.234,0.034,0.000,0.206,-0.007,0.000,0.523,-4.238,0.000,0.000
4.328,0.011,0.025,0.033,0.000,-0.160,-0.006,0.000,0.233,-4.231,0.000,0.000
4.341,0.011,0.249,0.034,0.000,-0.035,-0.007,0.000,-0.787,-4.237,0.000,0.000
4.354,0.011,-0.115,0.034,0.000,0.139,-0.007,0.000,0.157,-4.242,0.000,0.000
4.378,0.011,0.166,0.033,0.000,-0.033,-0.004,0.000,-0.515,-4.234,0.000,0.000
4.391,0.011,0.199,0.036,0.000,-0.148,-0.008,0.000,-0.517,-4.244,0.000,0.000
4.405,0.012,-0.064,0.034,0.000,0.341,-0.007,0.000,0.842,-4.239,0.000,0.000
4.418,0.011,0.055,0.032,0.000,-0.082,-0.002,0.000,-0.328,-4.235,0.000,0.000
4.431,0.011,-0.002,0.035,0.000,-0.316,-0.009,0.000,-0.625,-4.243,0.000,0.000
4.444,0.011,-0.083,0.033,0.000,0.487,-0.006,0.000,0.538,-4.244,0.000,0.000
4.457,0.011,0.066,0.030,0.000,-0.096,-0.003,0.000,0.370,-4.236,0.000,0.000
4.481,0.011,0.009,0.034,0.000,0.056,-0.006,0.000,-0.078,-4.248,0.000,0.000
4.494,0.011,0.040,0.032,0.000,-0.086,-0.005,0.000,0.943,-4.239,0.000,0.000
4.508,0.012,0.168,0.032,0.000,0.043,-0.005,0.000,-0.556,-4.236,0.000,0.000
4.521,0.011,0.121,0.034,0.000,-0.207,-0.008,0.000,-0.472,-4.246,0.000,0.000
4.534,0.011,-0.110,0.033,0.000,0.079,-0.009,0.000,0.679,-4.243,0.000,0.000
4.547,0.011,0.097,0.032,0.000,0.086,-0.004,0.000,0.140,-4.235,0.000,0.000
4.560,0.011,0.278,0.035,0.000,-0.243,-0.009,0.000,-0.825,-4.241,0.000,0.000
4.584,0.011,-0.081,0.033,0.000,0.196,-0.006,0.000,0.953,-4.237,0.000,0.000
4.597,0.011,0.221,0.036,0.000,-0.051,-0.007,0.000,-0.549,-4.234,0.000,0.000
4.610,0.011,0.194,0.038,0.000,-0.218,-0.010,0.000,-0.697,-4.246,0.000,0.000
4.623,0.011,-0.129,0.035,0.000,0.011,-0.010,0.000,0.968,-4.243,0.000,0.000
4.636,0.011,-0.099,0.034,0.000,0.149,-0.008,0.000,-0.021,-4.234,0.000,0.000
4.649,0.011,0.159,0.036,0.000,-0.390,-0.013,0.000,-0.878,-4.243,0.000,0.000
4.672,0.011,-0.241,0.031,0.000,0.366,-0.011,0.000,0.656,-4.240,0.000,0.000
4.685,0.011,0.069,0.031,0.000,-0.230,-0.012,0.000,-0.418,-4.238,0.000,0.000
4.698,0.011,0.183,0.033,0.000,0.021,-0.013,0.000,-0.614,-4.246,0.000,0.000
4.711,0.011,-0.180,0.030,0.000,0.183,-0.010,0.000,0.659,-4.244,0.000,0.000
4.725,0.012,0.066,0.028,0.000,-0.071,-0.009,0.000,-0.109,-4.238,0.000,0.000
4.739,0.012,0.161,0.031,0.000,-0.202,-0.011,0.000,-0.718,-4.247,0.000,0.000
4.752,0.011,-0.082,0.029,0.000,-0.067,-0.012,0.000,0.641,-4.247,0.000,0.000
4.776,0.011,0.205,0.027,0.000,-0.338,-0.011,0.000,-0.591,-4.243,0.000,0.000
4.789,0.011,0.052,0.030,0.000,-0.027,-0.014,0.000,-0.088,-4.249,0.000,0.000
4.803,0.012,-0.147,0.027,0.000,0.179,-0.011,0.000,0.617,-4.243,0.000,0.000
4.816,0.011,0.197,0.027,0.000,-0.179,-0.012,0.000,-0.287,-4.239,0.000,0.000
4.829,0.011,0.163,0.029,0.000,0.005,-0.013,0.000,-0.499,-4.246,0.000,0.000
4.842,0.011,-0.250,0.027,0.000,0.109,-0.011,0.000,0.523,-4.246,0.000,0.000
4.855,0.011,-0.089,0.024,0.000,0.024,-0.011,0.000,0.054,-4.240,0.000,0.000
4.879,0.011,0.093,0.028,0.000,0.054,-0.013,0.000,0.181,-4.249,0.000,0.000
4.892,0.011,-0.141,0.026,0.000,0.185,-0.010,0.000,0.473,-4.243,0.000,0.000
4.905,0.011,0.003,0.025,0.000,-0.246,-0.010,0.000,-0.325,-4.242,0.000,0.000
4.918,0.011,0.113,0.027,0.000,0.038,-0.013,0.000,-0.235,-4.247,0.000,0.000
4.931,0.011,-0.043,0.026,0.000,0.259,-0.010,0.000,0.503,-4.245,0.000,0.000
4.944,0.011,-0.057,0.024,0.000,-0.050,-0.008,0.000,0.052,-4.239,0.000,0.000
4.957,0.011,0.094,0.025,0.000,-0.058,-0.009,0.000,-0.590,-4.244,0.000,0.000
4.981,0.011,-0.008,0.025,0.000,-0.000,-0.008,0.000,0.448,-4.243,0.000,0.000
4.994,0.011,0.103,0.024,0.000,-0.109,-0.008,0.000,-0.467,-4.243,0.000,0.000
5.007,0.011,0.067,0.025,0.000,-0.036,-0.010,0.000,-0.184,-4.248,0.000,0.000
5.020,0.011,0.030,0.024,0.000,0.089,-0.008,0.000,0.352,-4.246,0.000,0.000
5.033,0.011,0.085,0.023,0.000,-0.096,-0.007,0.000,-0.180,-4.244,0.000,0.000
5.046,0.011,0.064,0.024,0.000,-0.051,-0.010,0.000,-0.522,-4.250,0.000,0.000
5.070,0.011,-0.079,0.023,0.000,0.044,-0.007,0.000,0.416,-4.246,0.000,0.000
5.083,0.011,0.170,0.024,0.000,-0.062,-0.008,0.000,-0.452,-4.247,0.000,0.000
5.096,0.011,-0.026,0.025,0.000,-0.103,-0.011,0.000,-0.036,-4.252,0.000,0.000
5.109,0.011,-0.055,0.023,0.000,0.055,-0.010,0.000,0.440,-4.248,0.000,0.000
5.122,0.011,0.097,0.024,0.000,0.067,-0.009,0.000,-0.182,-4.247,0.000,0.000
5.135,0.011,0.086,0.025,0.000,-0.181,-0.011,0.000,-0.212,-4.251,0.000,0.000
5.148,0.011,0.063,0.025,0.000,0.097,-0.011,0.000,0.345,-4.250,0.000,0.000
5.172,0.011,0.169,0.026,0.000,-0.078,-0.010,0.000,-0.401,-4.249,0.000,0.000
5.185,0.011,0.000,0.026,0.000,0.051,-0.010,0.000,-0.140,-4.253,0.000,0.000
5.198,0.011,-0.093,0.024,0.000,0.116,-0.009,0.000,0.372,-4.250,0.000,0.000
5.211,0.011,0.052,0.023,0.000,-0.077,-0.009,0.000,-0.131,-4.248,0.000,0.000
5.224,0.011,0.121,0.025,0.000,-0.010,-0.010,0.000,-0.233,-4.252,0.000,0.000
5.237,0.011,-0.056,0.024,0.000,0.001,-0.009,0.000,0.234,-4.251,0.000,0.000
5.250,0.011,0.099,0.024,0.000,0.089,-0.008,0.000,-0.016,-4.250,0.000,0.000
5.274,0.011,-0.010,0.026,0.000,0.019,-0.010,0.000,-0.005,-4.255,0.000,0.000
5.287,0.011,-0.018,0.025,0.000,0.085,-0.009,0.000,0.351,-4.253,0.000,0.000
5.300,0.011,0.184,0.026,0.000,-0.108,-0.009,0.000,-0.128,-4.251,0.000,0.000
5.313,0.011,0.077,0.028,0.000,0.018,-0.010,0.000,-0.223,-4.254,0.000,0.000
5.326,0.011,-0.018,0.026,0.000,0.022,-0.009,0.000,0.227,-4.253,0.000,0.000
5.339,0.011,0.022,0.026,0.000,0.054,-0.009,0.000,0.010,-4.251,0.000,0.000
5.367,0.012,0.066,0.028,0.000,0.132,-0.009,0.000,0.236,-4.254,0.000,0.000
5.380,0.011,0.005,0.027,0.000,0.126,-0.007,0.000,0.120,-4.251,0.000,0.000
5.393,0.011,0.101,0.028,0.000,-0.118,-0.007,0.000,-0.266,-4.253,0.000,0.000
5.406,0.011,0.058,0.029,0.000,-0.061,-0.008,0.000,0.040,-4.255,0.000,0.000
5.419,0.011,-0.100,0.028,0.000,0.045,-0.007,0.000,0.133,-4.253,0.000,0.000
5.432,0.011,0.070,0.026,0.000,-0.078,-0.008,0.000,-0.193,-4.252,0.000,0.000
5.445,0.011,0.083,0.027,0.000,-0.041,-0.009,0.000,-0.168,-4.255,0.000,0.000
5.469,0.011,-0.051,0.026,0.000,-0.024,-0.008,0.000,-0.019,-4.253,0.000,0.000
5.482,0.011,0.038,0.026,0.000,-0.115,-0.009,0.000,-0.249,-4.256,0.000,0.000
5.495,0.011,0.017,0.026,0.000,-0.005,-0.010,0.000,0.142,-4.256,0.000,0.000
5.508,0.011,0.069,0.026,0.000,0.060,-0.009,0.000,0.310,-4.253,0.000,0.000
5.521,0.011,0.032,0.026,0.000,-0.181,-0.010,0.000,-0.096,-4.252,0.000,0.000
5.534,0.011,0.066,0.026,0.000,-0.064,-0.011,0.000,0.007,-4.253,0.000,0.000
5.547,0.011,0.033,0.026,0.000,-0.004,-0.010,0.000,0.166,-4.252,0.000,0.000
5.571,0.011,0.096,0.026,0.000,-0.102,-0.011,0.000,-0.211,-4.254,0.000,0.000
5.584,0.011,0.009,0.026,0.000,0.033,-0.011,0.000,0.114,-4.254,0.000,0.000
5.597,0.011,-0.095,0.024,0.000,-0.001,-0.010,0.000,0.071,-4.253,0.000,0.000
5.610,0.011,-0.012,0.023,0.000,0.006,-0.011,0.000,-0.169,-4.254,0.000,0.000
5.623,0.011,0.061,0.023,0.000,-0.060,-0.011,0.000,-0.049,-4.255,0.000,0.000
5.636,0.011,-0.036,0.022,0.000,0.058,-0.011,0.000,0.233,-4.254,0.000,0.000
5.660,0.011,0.155,0.023,0.000,-0.125,-0.012,0.000,-0.119,-4.254,0.000,0.000
5.673,0.011,0.002,0.023,0.000,0.051,-0.012,0.000,0.164,-4.254,0.000,0.000
5.686,0.011,-0.087,0.023,0.000,0.008,-0.011,0.000,0.086,-4.251,0.000,0.000
5.699,0.011,0.045,0.022,0.000,-0.002,-0.011,0.000,-0.117,-4.252,0.000,0.000
5.712,0.011,0.035,0.023,0.000,-0.010,-0.011,0.000,0.008,-4.253,0.000,0.000
5.725,0.011,0.031,0.022,0.000,0.048,-0.010,0.000,0.147,-4.251,0.000,0.000
5.738,0.011,0.034,0.021,0.000,-0.032,-0.010,0.000,-0.191,-4.252,0.000,0.000
5.762,0.011,-0.060,0.020,0.000,0.071,-0.009,0.000,0.234,-4.254,0.000,0.000
5.775,0.011,0.001,0.018,0.000,-0.029,-0.009,0.000,0.028,-4.252,0.000,0.000
5.788,0.011,0.041,0.018,0.000,-0.123,-0.010,0.000,-0.125,-4.253,0.000,0.000
5.801,0.011,0.011,0.018,0.000,-0.062,-0.010,0.000,0.154,-4.253,0.000,0.000
5.814,0.011,0.067,0.017,0.000,0.061,-0.009,0.000,0.126,-4.251,0.000,0.000
5.827,0.011,0.120,0.019,0.000,-0.002,-0.009,0.000,-0.210,-4.252,0.000,0.000
5.840,0.011,0.034,0.019,0.000,-0.003,-0.009,0.000,0.017,-4.253,0.000,0.000
5.864,0.011,-0.063,0.017,0.000,0.052,-0.009,0.000,0.056,-4.251,0.000,0.000
5.877,0.011,0.056,0.018,0.000,-0.066,-0.009,0.000,-0.209,-4.252,0.000,0.000
5.890,0.011,-0.002,0.018,0.000,0.047,-0.009,0.000,0.147,-4.253,0.000,0.000
5.903,0.011,-0.017,0.018,0.000,0.023,-0.008,0.000,0.104,-4.251,0.000,0.000
5.916,0.011,0.074,0.019,0.000,-0.108,-0.008,0.000,-0.210,-4.252,0.000,0.000
5.929,0.011,-0.065,0.020,0.000,-0.121,-0.010,0.000,-0.040,-4.254,0.000,0.000
5.942,0.011,-0.061,0.018,0.000,0.042,-0.009,0.000,0.168,-4.253,0.000,0.000
5.966,0.011,0.073,0.018,0.000,-0.061,-0.008,0.000,-0.208,-4.256,0.000,0.000
5.979,0.011,0.004,0.018,0.000,0.085,-0.008,0.000,0.043,-4.256,0.000,0.000
5.992,0.011,-0.101,0.017,0.000,0.003,-0.006,0.000,0.012,-4.255,0.000,0.000
6.005,0.011,-0.060,0.016,0.000,-0.095,-0.007,0.000,-0.133,-4.256,0.000,0.000
6.018,0.011,-0.027,0.016,0.000,-0.007,-0.008,0.000,0.031,-4.257,0.000,0.000
6.031,0.011,0.026,0.015,0.000,0.015,-0.006,0.000,0.131,-4.256,0.000,0.000
6.055,0.011,0.051,0.016,0.000,-0.064,-0.007,0.000,-0.096,-4.257,0.000,0.000
6.068,0.011,0.025,0.016,0.000,0.054,-0.006,0.000,0.047,-4.257,0.000,0.000
6.081,0.011,-0.013,0.016,0.000,0.021,-0.005,0.000,-0.099,-4.257,0.000,0.000
6.094,0.011,0.137,0.017,0.000,-0.052,-0.006,0.000,-0.109,-4.258,0.000,0.000
6.107,0.011,-0.003,0.017,0.000,0.070,-0.006,0.000,0.028,-4.259,0.000,0.000
6.120,0.011,0.016,0.018,0.000,0.050,-0.005,0.000,0.119,-4.257,0.000,0.000
6.133,0.011,0.080,0.019,0.000,0.029,-0.005,0.000,-0.099,-4.256,0.000,0.000
