timestamp_s,dt_s,pitch_setpoint,pitch_measurement,pitch_command,pitch_control,roll_setpoint,roll_measurement,roll_command,roll_control,yaw_setpoint,yaw_measurement,yaw_command,yaw_control,throttle
0.742,0.001,-0.093,-0.068,0.989,-0.081,0.026,4.411,0.902,-4.123,-100.800,100.800
0.744,0.001,-0.087,-0.068,-0.362,-0.054,0.026,5.816,0.966,-4.121,-60.392,100.800
0.755,0.001,-0.082,-0.070,-0.102,-0.042,0.026,1.658,0.623,-4.114,85.871,100.800
0.757,0.001,-0.051,-0.070,-0.102,-0.041,0.026,1.658,0.292,-4.113,85.871,100.800
0.759,0.001,-0.021,-0.070,-1.542,-0.051,0.025,-1.411,-0.062,-4.113,100.800,100.800
0.761,0.001,0.014,-0.070,-1.542,-0.028,0.025,-1.411,-0.374,-4.114,100.800,100.800
0.763,0.001,0.033,-0.070,-1.370,-0.070,0.025,-2.895,-0.571,-4.115,100.800,100.800
0.765,0.001,0.045,-0.070,-1.370,-0.082,0.025,-2.895,-0.641,-4.116,100.800,100.800
0.776,0.001,0.042,-0.068,-0.236,-0.059,0.023,1.531,-0.280,-4.120,-72.856,100.800
0.778,0.001,0.018,-0.068,0.598,-0.067,0.023,-1.354,0.085,-4.119,-92.062,100.800
0.780,0.001,-0.011,-0.068,0.598,-0.045,0.023,-1.354,0.488,-4.119,-92.062,100.800
0.782,0.001,-0.026,-0.068,1.111,-0.069,0.023,-0.380,0.835,-4.117,-100.800,100.800
0.784,0.001,-0.047,-0.068,1.111,-0.028,0.023,-0.380,1.061,-4.115,-100.800,100.800
0.786,0.001,-0.035,-0.068,0.246,0.005,0.023,11.284,1.154,-4.113,-81.373,100.800
0.797,0.001,-0.042,-0.069,0.187,0.008,0.024,0.387,0.744,-4.104,100.800,100.800
0.799,0.001,-0.026,-0.070,0.187,0.026,0.024,0.387,0.345,-4.104,100.800,100.800
0.801,0.001,0.000,-0.070,-1.063,0.006,0.024,-0.317,-0.067,-4.104,100.800,100.800
0.803,0.001,0.030,-0.070,-1.063,-0.001,0.023,-0.317,-0.463,-4.105,100.800,100.800
0.804,0.000,0.054,-0.069,-1.363,-0.053,0.023,-8.966,-0.754,-4.106,100.800,100.800
0.806,0.000,0.057,-0.069,-1.363,-0.060,0.023,-8.966,-0.898,-4.108,100.800,100.800
0.816,0.001,0.059,-0.068,-0.153,-0.013,0.021,5.972,-0.587,-4.113,-41.606,100.800
0.817,0.000,0.039,-0.068,-0.153,0.019,0.021,5.972,-0.253,-4.114,-41.606,100.800
0.819,0.000,0.017,-0.068,1.052,0.019,0.022,4.893,0.141,-4.113,-100.800,100.800
0.821,0.000,-0.007,-0.068,1.052,-0.024,0.022,4.893,0.531,-4.112,-100.800,100.800
0.823,0.001,-0.040,-0.068,1.441,-0.000,0.022,-2.912,0.845,-4.111,-100.800,100.800
0.825,0.001,-0.053,-0.068,1.441,-0.018,0.022,-2.912,1.060,-4.109,-100.800,100.800
0.827,0.001,-0.035,-0.068,-0.118,-0.024,0.022,-3.652,1.170,-4.107,-82.999,100.800
0.841,0.000,-0.009,-0.069,-0.642,-0.011,0.022,1.968,0.751,-4.096,100.800,100.800
0.843,0.000,0.022,-0.069,-0.642,-0.011,0.022,1.968,0.358,-4.095,100.800,100.800
0.845,0.000,0.038,-0.069,-1.183,-0.032,0.022,-3.185,-0.047,-4.095,100.800,100.800
0.847,0.001,0.038,-0.069,-1.183,-0.015,0.022,-3.185,-0.402,-4.096,100.800,100.800
0.849,0.001,0.039,-0.069,-0.038,-0.067,0.022,-5.405,-0.628,-4.097,100.800,100.800
0.851,0.001,0.054,-0.068,-0.038,-0.083,0.022,-5.405,-0.712,-4.098,100.800,100.800
0.862,0.001,0.047,-0.067,-0.229,-0.044,0.021,3.373,-0.309,-4.102,-79.871,100.800
0.864,0.001,0.022,-0.067,-0.229,-0.066,0.021,3.373,0.088,-4.102,-79.871,100.800
0.866,0.001,-0.006,-0.067,1.351,-0.083,0.021,-5.954,0.497,-4.101,-100.800,100.800
